JobTitle,company,description,Level,Type,StandardJobTitle
Senior Java Spring Developer, IMS, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Engineering · Computer Science · Database · Software · Software Development · Software Engineering · Spring · Maven · Java - July 25,Experienced,Full Time,Software Engneering 
.Net Developer, ITS, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · .NET · ASP.NET · MVC · CSS · ASP · Entity Framework · ASP.NET MVC - July 26,Entery Level,Full Time,Software Engneering 
Software Tester - Alexandria, ISFP, Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Software · Quality · Software Testing · ISTQB · Computer Science · Quality Control · Quality Assurance · Computer Engineering - June 13,Entery Level,Full Time,Software Engneering 
SharePoint Developer(Freelance Project), Qsource, Contract · Experienced · 3-5 Yrs of Exp · Software Development · SharePoint · Computer Science · Information Technology (IT) · SQL · ASP.NET · CSS · javaScript · Microsoft Power Platform · XML - July 7,Experienced,Full Time,Software Engneering 
Java Developer, DMS, Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · Computer Engineering · Java · ITI · JSF · J2EE · SE · JPA · EJB · Hibernate · Glassfish · Tomcat · Weblogic · Microsoft SQL Server - July 28,Experienced,Full Time,Software Engneering 
Senior JavaScript Developer (Alexandria), Akwad, Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · javaScript · Software Development · Computer Science · HTML · CSS · Software · Software Engineering · ES6+ - July 13,Experienced,Full Time,Software Engneering 
.NET Developer (.Net Web Applications), FlairsTech, Full Time · Experienced · 3+ Yrs of Exp · .NET · Computer Science · Information Technology (IT) · Software Development · Software · English · REST · Web Applications · Web · Microservices · Docker - July 25,Experienced,Full Time,Software Engneering 
Senior Full Stack Software Engineer, Abjjad, Full Time · Work From Home · Experienced · 5+ Yrs of Exp · .NET · MVC · C# · jQuery · SQL · Software · Agile · Information Technology (IT) · Computer Science · Web Apis · Lucene · Elastic - July 12,Experienced,Full Time,Software Engneering 
Java Developer, Ultimate Solutions Egypt, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Java · Software Engineering · Software · Engineering · Spring · Git · Development - June 23,Experienced,Full Time,Software Engneering 
Product Owner - IT, WebBeds, Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Product · Business Analysis · Agile · Computer Science · English · IT/Software Development · Engineering - Telecom/Technology - June 24,Experienced,Full Time,IT Category
Senior .Net Full Stack Developer, Confidential, Full Time · Experienced · 6+ Yrs of Exp · Information Technology (IT) · Computer Science · Angular · Software Development · API · .NET · SQL · English · Computer · Lead · IT · Telecom Engineering - July 18,Experienced,Full Time,Software Engneering 
Senior Java Developer, KnowledgeNet, Full Time · Experienced · 3-6 Yrs of Exp · JDBC · HTTP · JSP · JSF · Java · Java Servlets · Oracle AS · CASE Tools · UML · PL/SQL · SQL · SOCKETS · HTML · ‎Websphere · J2EE · ‎J2SE - July 25,Experienced,Full Time,Software Engneering 
Senior Full Stack Java/ Angular Developer, FlairsTech, Full Time · Experienced · 5+ Yrs of Exp · Java EE · Computer Science · Computer Engineering · Information Technology (IT) · Java · JSF · Spring MVC · OOD · Testing · Software Engineering · Jenkins - New,Experienced,Full Time,Software Engneering 
