JobTitle,company,description,Level,Type,StandardJobTitle
Senior .NET Backend Engineer - Outsource, IKEN Technology, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Engineering · Telecommunication · Restful APIs · Database Design · Programming · Software · Computer Science · .NET · SQL - July 25,Experienced,Full Time,Software Engneering 
Rust Blockchain Developer - Remote, SeaSwap, Full Time · Experienced · 2+ Yrs of Exp · Blockchain · Rust · Ethereum · Smart contracts · IT/Software Development · Engineering - Telecom/Technology - June 10,Experienced,Full Time,Software Engneering 
Senior UX Designer, VA Computing Egypt, Full Time · Experienced · 5+ Yrs of Exp · UX · UI · Design · Sketch · English · Photoshop · Flinto · Zeplin · Information Technology (IT) · Computer Science · javaScript · Software Engineering - June 29,Experienced,Full Time,Software Engneering 
QA Engineer, Rytalo, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Engineering · Computer Science · Information Technology (IT) · Software Development · SOA · Microservices · J2EE · NoSQL · Oracle - July 6,Experienced,Full Time,Software Engneering 
Senior Full Stack .Net Engineer, FlairsTech, Full Time · Experienced · 3+ Yrs of Exp · .NET · C# · Engineering · Software Engineering · Computer Science · Information Technology (IT) · Software · Angular · React · Software Development - July 12,Experienced,Full Time,Software Engneering 
DevOps Engineer, Rytalo, Full Time · Part Time · Work From Home · Experienced · 3+ Yrs of Exp · Engineering · Computer Science · Information Technology (IT) · Software Development · J2EE Design · SOA · Microservices - July 29,Experienced,Full Time,Software Engneering 
Embedded Systems Engineer, Confidential, Full Time · Experienced · 2-5 Yrs of Exp · Electronics Engineering · Communication · Microcontrollers · Architecture · Peripherals · Computer Science · Software Engineering · Programming · Debugging - June 6,Experienced,Full Time,Software Engneering 
React Frontend Engineer, Tamkeen Al-Aamal Management Est., Full Time · Work From Home · Experienced · 4+ Yrs of Exp · HTML5 · javaScript · Front-End · Redux · Agile · React · Computer Science · Information Technology (IT) · Software Development · CSS - June 22,Experienced,Full Time,Software Engneering 
Business Analyst, Confidential, Full Time · Experienced · 5-12 Yrs of Exp · Business Analysis · Analysis · Information Technology (IT) · Computer Science · Software · Software Development · Analytical · Engineering · Banking - July 25,Experienced,Full Time,Software Engneering 
IoT Engineer, Icity, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Linux · Electronics · IoT · English · MQTT · Engineering · Computer Engineering · Electrical · TCP - July 12,Experienced,Full Time,Software Engneering 
Technical Writing Specialist, United ATS, Full Time · Experienced · 5-7 Yrs of Exp · Technical · Technical Writing · Information Technology (IT) · English · Computer Science · Writing/Editorial · IT/Software Development - July 13,Experienced,Full Time,Software Engneering 
Senior UX Designer, Afaqy, Full Time · Experienced · 2-5 Yrs of Exp · Design · HTML · Software · Information Technology (IT) · UX · Computer Science · CSS · javaScript · Engineering · Balsamiq · Project Management · UXPin - June 23,Experienced,Full Time,Software Engneering 
Desktop Support Engineer, Optimum Solutions, Full Time · Experienced · 2-5 Yrs of Exp · Computer Science · Technical Support · Engineering · Information Technology (IT) · Desktop Applications · Software · Desktop Support · Linux - June 29,Experienced,Full Time,Software Engneering 
Senior Automation Testing Engineer., Cegedim, Full Time · Experienced · 3+ Yrs of Exp · Testing Automation Engineering · Testing · Software Testing · Computer Science · Computer Engineering · Information Technology (IT) · Quality Control - June 13,Experienced,Full Time,Software Engneering 
Full Stack Laravel & React Engineer, EngineersF, Full Time · Work From Home · Experienced · 2-4 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · PHP · Laravel · React JS · Mongodb · Testing - July 4,Experienced,Full Time,Software Engneering 
Fullstack .Net Core / Angular, A1Softech, Full Time · Experienced · 2-4 Yrs of Exp · ASP.NET · Angular · Agile · .netcore · Software Development · Computer Science · Information Technology (IT) · SQL · Git · Web API · javaScript · jQuery - June 16,Experienced,Full Time,Software Engneering 
Senior Full Stack Engineer Node/Angular, Isqan.com, Full Time · Work From Home · Experienced · 4-8 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Angular · NodeJS · javaScript · CSS · Engineering · Git · AWS - June 23,Experienced,Full Time,Software Engneering 
Senior API Platform Engineer, Centro Global Solutions, Full Time · Experienced · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Information Technology · API · Science · Web · IT · Computer - June 27,Experienced,Full Time,Software Engneering 
Senior Application Support Engineer, e-finance, Full Time · Experienced · 4-8 Yrs of Exp · Information Technology (IT) · Software Development · Software · Computer Science · Engineering · Computer Engineering · C# · HTML · Customer Support - New,Experienced,Full Time,Software Engneering 
Oracle Database Administrator (DBA), Universal Payment Services, Full Time · Experienced · 3+ Yrs of Exp · Oracle · Oracle developer · OCP · SQL · Information Technology (IT) · Software Development · Software Engineering · Software · Database Adminstration - June 13,Experienced,Full Time,Software Engneering 
Product Owner, Fawry Banking & Payment Technology Services, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Business Analysis · Product · Software Development · Information Technology (IT) · Product Owner · Management · Engineering · Software - July 12,Experienced,Full Time,Software Engneering 
DevOps Engineer, Silicon Egypt, Full Time · Experienced · 5-8 Yrs of Exp · Jenkins · DevOps · Java · Automation · Linux · Kubernetes · Software Development · Information Technology (IT) · Git · SQL · Computer Science · Ansible - July 29,Experienced,Full Time,Software Engneering 
System Administrator, Ejada (Cairo), Full Time · Experienced · 5-7 Yrs of Exp · Information Technology (IT) · System Administration · Linux · Installation · Troubleshooting · Communication · Computer Science · Computer Engineering - July 12,Experienced,Full Time,Software Engneering 
Senior Systems Analyst (Only For Immediate Hiring), 3S Software, Full Time · Experienced · 3-6 Yrs of Exp · SDLC · System Analysis · Agile · Scrum · Engineering · IT · Software · Computer Science · IT/Software Development · Engineering - Telecom/Technology - June 29,Experienced,Full Time,Software Engneering 
Python - Pandas, Cegedim, Full Time · Experienced · 3-5 Yrs of Exp · Pandas · Python · Software Engineering · Web Development · Numpy · SQL · Database · S3 · Git · Data · Information Technology (IT) · Computer Science - June 13,Experienced,Full Time,Software Engneering 
Application Architect, Confidential, Full Time · Experienced · 5+ Yrs of Exp · Computer Engineering · Computer Science · Information Technology (IT) · Software Engineering · Software · Application Development · Architect · SQL · Java - June 24,Experienced,Full Time,Software Engneering 
Quality Control Engineer - Mid & Senior Level, Ibtikar, Full Time · Experienced · 2-10 Yrs of Exp · Computer Science · Quality Control · Information Technology (IT) · Testing · Software Testing · Quality Assurance · Communication Skills · Software - New,Experienced,Full Time,Software Engneering 
Quality Control Specialist, Soficopharm, Full Time · Experienced · 3-5 Yrs of Exp · Quality Control · Quality Assurance · Engineering · Testing · Software · IT · Quality · QA · QC · IT/Software Development · Quality - July 11,Experienced,Full Time,Software Engneering 
Senior Back-End Engineer / .NET, PaySky, Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Computer Engineering · .NET · C# · ASP.NET MVC · Web API · ADO.NET · LINQ · WCF · HTML · JavaScript · RESTful APIs - June 23,Experienced,Full Time,Software Engneering 
Scrum Master (Cairo)., Cegedim, Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Agile · Scrum Master · Software Development · Agile Frameworks · Development · Software · Scrum · XP - June 13,Experienced,Full Time,Software Engneering 
Senior QC Engineer, Second profit, Full Time · Experienced · 3+ Yrs of Exp · Quality Control · Computer Science · Information Technology (IT) · Testing · Quality Assurance · Automation · Selenium · Software Engineering · QC - July 7,Experienced,Full Time,Software Engneering 
DevOps Engineer - Cairo, Maxycode, Full Time · Experienced · 2-6 Yrs of Exp · Computer Science · Information Technology (IT) · DevOps · Software Development · Linux · Git · Software · Python · Ansible · PHP · Development · Bash - July 4,Experienced,Full Time,Software Engneering 
Network & System Administrator, Confidential, Full Time · Part Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · System Administration · Computer Science · Software · Hardware · ERP · Engineering · Information Technology - June 6,Experienced,Full Time,Software Engneering 
Coding / Programming Teacher, NASS Academy, Full Time · Experienced · 2+ Yrs of Exp · Teaching · Education · Python · Java · Coding · Programming · IT · Software · Software Engineering · English · IT/Software Development - July 4,Experienced,Full Time,Software Engneering 
E-commerce & Digital Marketing Specialist, Confidential, Full Time · Experienced · 3-5 Yrs of Exp · E-marketing · Digital Marketing · Digital Media · Social Media · E-Commerce · Marketing · Sales · Media · English · SEO · Marketing/PR/Advertising - June 30,Experienced,Full Time,Software Engneering 
Senior Frontend Engineer, TurnDigital, Full Time · Experienced · 2-5 Yrs of Exp · Web Development · Information Technology (IT) · jQuery · XML · JSON · Computer Science · SharePoint · Git Source Control · CMS · OOP · CSS3 · SCSS - June 29,Experienced,Full Time,Software Engneering 
Quality Control Engineer, Hatley App, Full Time · Experienced · 3-4 Yrs of Exp · Quality Control · Software · Testing · Software Engineering · Computer Science · Quality · Quality Assurance · Design · IT/Software Development · Quality - July 15,Experienced,Full Time,Software Engneering 
Business Analyst, Future Face, Full Time · Experienced · 3-6 Yrs of Exp · Business Analysis · Information Technology (IT) · Computer Science · Analysis · Software Development · Agile · Business Administration · English - July 11,Experienced,Full Time,Software Engneering 
Senior Business Data Analyst, Johnson Controls, Full Time · Experienced · 4-6 Yrs of Exp · Analysis · Power BI · Business Analysis · BI · SQL · Analytical · Computer Science · Information Technology (IT) · English · IT/Software Development - June 21,Experienced,Full Time,Software Engneering 
System / Business Analyst, Dimofinf Operations Center, Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Business Analysis · System Analysis · Analysis · Agile · Programming · Analyst · Data · Software · SRS · Testing · Analyst/Research - June 23,Experienced,Full Time,Software Engneering 
Senior System Engineer, QualiDev, Full Time · Work From Home · Experienced · 4-8 Yrs of Exp · Computer Science · Information Technology (IT) · SQL · Systems · Science · Engineering · Windows · Computer Engineering · Exchange Server - July 5,Experienced,Full Time,Software Engneering 
Scrum Master/Project Manager, Rytalo, Full Time · Work From Home · Experienced · 3-15 Yrs of Exp · Jira · Information Technology (IT) · Scrum · Project Management · testing · Computer Science · Agile · Software Development - June 16,Experienced,Full Time,Software Engneering 
Senior Network Engineer, Confidential, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Networking · CCNA · Information Technology (IT) · Engineering · Network · Communication Skills · IT · English · SQL · MCSE · Arabic - July 11,Experienced,Full Time,Software Engneering 
DevOps Engineer, FlairsTech, Full Time · Experienced · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · DevOps · Software Development · Docker · AWS · Linux · SQL · Kubernetes · Azure · MySQL · Cloud - July 25,Experienced,Full Time,Software Engneering 
System Engineer - Sadat City, Sphinx Glass, Full Time · Experienced · 3-5 Yrs of Exp · System Administration · Information Technology (IT) · Computer Science · Computer Engineering · Linux · Software Engineering · CEH · MCSA · Installation - June 16,Experienced,Full Time,Software Engneering 
Senior Quality Control Engineer, SURE International Technology, Full Time · Experienced · 5+ Yrs of Exp · Quality Control · Analysis · ISTQB · Technical · Agile · Analytical skills · Communication Skills · Time Management · Automation Testing · Testing - June 29,Experienced,Full Time,Software Engneering 
System Admin, Petrosafe, Full Time · Experienced · 6-10 Yrs of Exp · System Admin · Computer · Computer Science · System Administration · Information Technology (IT) · Administration · Admin · Technical Support · Software - July 25,Experienced,Full Time,Software Engneering 
Business Analyst, Alkan CIT, Full Time · Experienced · 2-4 Yrs of Exp · Business Analysis · Software Development · Information Technology (IT) · GIS · ESRI ArcGIS · BI · Business Intelligence · Business Planning - June 20,Experienced,Full Time,Software Engneering 
C4C Consultant, Pharma Overseas, Full Time · Experienced · 2-5 Yrs of Exp · Information Technology (IT) · ERP · Computer Engineering · sap erp · SAP Cloud · (C4C) solutions · Computer Science · Software Development · Communication - July 27,Experienced,Full Time,Software Engneering 
Technical Project Manager, Extreme Solution, Full Time · Experienced · 3-5 Yrs of Exp · Project Management · Computer Science · Technical · Software · Software Development · Agile · Engineering · Information Technology (IT) - July 27,Experienced,Full Time,Software Engneering 
Incubation Senior Specialist, ITIDA, Full Time · Experienced · 3-7 Yrs of Exp · start-up · entrepreneurship · incubation · Business Development · Operations/Management · Project/Program Management - June 24,Experienced,Full Time,Software Engneering 
Devops Engineer, Ibn Sina Pharma, Full Time · Experienced · 3-5 Yrs of Exp · Engineering · DG 360 · Telecom · Computer Science · English · Cloud · IT · Information Technology (IT) · DevOps · Software Development · Jenkins - June 21,Experienced,Full Time,Software Engneering 
QA Testing Automation Engineer, Deal, Full Time · Work From Home · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Quality Assurance · Testing · Quality Control · IT/Software Development · Quality - June 27,Experienced,Full Time,Software Engneering 
Sr. RPA Consultant, SAED, Full Time · Experienced · 2+ Yrs of Exp · Robotics Process Automation · RPA · Computer Science · Information Technology (IT) · Software Development · Automation · Engineering · Automation Anywhere - July 11,Experienced,Full Time,Software Engneering 
Game Designer, InnovaTech Group, Full Time · Experienced · 5-7 Yrs of Exp · Game Design · Computer Science · Creative · Gaming · Design · Information Technology (IT) · Animation · Game Development · Unity · Communication Skills - July 8,Experienced,Full Time,Software Engneering 
Product Owner, Expand Cart, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Business Analysis · Technical Writing · Analyst · Computer Science · Agile · Software · Analysis · Product Owner · Product - July 28,Experienced,Full Time,Software Engneering 
Computer & Networks Teacher (Mansoura), NASS Academy, Full Time · Experienced · 2+ Yrs of Exp · Education · Teaching · School · High School · English · IT · Computer Science · Telecom · Telecommunication · Engineering · Network · Networking - July 4,Experienced,Full Time,Software Engneering 
Product Owner, CreditGO, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Agile · Product · Product Owner · Software Development · Information Technology (IT) · Business Analysis · Software · Engineering - June 29,Experienced,Full Time,Software Engneering 
Senior SWD - R&D, Silicon Egypt, Full Time · Experienced · 4-5 Yrs of Exp · Computer Science · Engineering · Research · Computer Engineering · Information Technology (IT) · Java · Design · Front End · Microservices · R&D/Science - July 5,Experienced,Full Time,Software Engneering 
Help Desk & Technical Support Agent, Medicare, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Computer Science · Software Engineering · Customer Service · Customer Care · Customer Support · Call Center · Networks - July 29,Experienced,Full Time,Software Engneering 
Senior QA Engineer, Path-Solutions, Full Time · Experienced · 5-7 Yrs of Exp · Testing · QA · Computer Science · Information Technology (IT) · Quality · Quality Assurance · Banking · IT/Software Development · Quality - July 5,Experienced,Full Time,Software Engneering 
QA Engineer, Path-Solutions, Full Time · Experienced · 3-5 Yrs of Exp · QA · Quality Assurance · Quality · Testing · IT · Computer Science · Engineering · Banking · IT/Software Development · Quality - July 5,Experienced,Full Time,Software Engneering 
Senior Business Analyst, IBS Valley, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · Analysis · Business Analysis · Software · Data · Computer Hardware · Design · Computer · Development - June 15,Experienced,Full Time,Software Engneering 
Backend Engineer, Rubikal, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Backend · Engineering · SQL · APIs · Python · C# · Ruby - June 27,Experienced,Full Time,Software Engneering 
React Native Devloper, Confidential, Full Time · Experienced · 2-4 Yrs of Exp · React Native · Software Development · JS · React · IT/Software Development · Engineering - Telecom/Technology - New,Experienced,Full Time,Software Engneering 
Scrum Master, Trufla, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Agile · Scrum Master · Scrum · Management · CSM · Development · Agile Methodology · Jira · Software · Software Development - July 4,Experienced,Full Time,Software Engneering 
Senior Python Engineer, camelCase, Full Time · Experienced · 3+ Yrs of Exp · Python · Web Development · Programming · Google Cloud · App Engine · Scalability · TDD · Information Technology (IT) · Computer Science · Development - July 7,Experienced,Full Time,Software Engneering 
Mobile Engineer, TRANSSION HOLDINGS, Full Time · Experienced · 2-3 Yrs of Exp · Males Only · FA Factory · Mobile Phones · Mobile · Analysis · Software Development · Engineering · Computer Science · Information Technology (IT) - New,Experienced,Full Time,Software Engneering 
Devops Engineer, Master Linux, Full Time · Experienced · 2-5 Yrs of Exp · Docker · DevOps · Kubernetes · Ansible · Python · Automation · Development · Bash · Linux · Software Development · Computer Science · Terraform - June 4,Experienced,Full Time,Software Engneering 
Algorithm Engineer, Biobusiness, Full Time · Experienced · 2-4 Yrs of Exp · Algorithms · Mathematics · Computer Science · Information Technology (IT) · Software Development · Engineering · C++ · Programming · Design · Software - June 28,Experienced,Full Time,Software Engneering 
Devops Engineer, Kashier Payment Solutions, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · DevOps · Software Development · Python · Agile · AWS · Automation · Docker · IT/Software Development - July 15,Experienced,Full Time,Software Engneering 
Senior Backend Engineer, FILLFLIX for Software, Full Time · Experienced · 5-9 Yrs of Exp · Java · AWS · Software Development · Software Engineering · Microservices · Agile · Programming · Cloud · Information Technology (IT) · Docker · MySQL - July 26,Experienced,Full Time,Software Engneering 
Senior Business Analyst, INTDV, Full Time · Experienced · 5+ Yrs of Exp · Business Analysis · Software Development · Information Technology (IT) · Analysis · Computer Science · Business · English · Software · Computer Engineering - June 16,Experienced,Full Time,Software Engneering 
Senior Communication Officer, GlobeMed Egypt, Full Time · Experienced · 4-5 Yrs of Exp · Marketing · E-marketing · Market Research · Communication Skills · Computer Skills · Microsoft Office · Advertising · Communication · Management · English - July 26,Experienced,Full Time,Software Engneering 
Product Manager, NowPay, Full Time · Experienced · 4-6 Yrs of Exp · Product Management · Program Management · Product Owner · Startups · Information Technology (IT) · IT/Software Development · Project/Program Management - June 22,Experienced,Full Time,Software Engneering 
Senior System Administrator, Somabay, Full Time · Experienced · 5-7 Yrs of Exp · Information Technology (IT) · Computer Science · System Administration · Computer Engineering · Office 365 · Active Directory · Microsoft Exchange - July 28,Experienced,Full Time,Software Engneering 
Senior Testing Engineer, Advansys ESC, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Information Technology (IT) · Testing · Quality Control · Writing · Troubleshooting · Software Testing · Communication Skills · Software - June 22,Experienced,Full Time,Software Engneering 
Business Analyst (SW Solutions), CRIF EGYPT, Full Time · Experienced · 3-5 Yrs of Exp · programming languages (python,Experienced,Full Time,Software Engneering 
Senior DevOps Engineer, Cegedim, Full Time · Experienced · 5-10 Yrs of Exp · System Administration · Linux · Network Adminstartion · Engineering · Windows Systems · MongoDB · Oracle · PostgreSQL · Python · API · REST · HTTP - July 4,Experienced,Full Time,Software Engneering 
UX /UI Designer, Transmar International, Full Time · Experienced · 3-5 Yrs of Exp · UX · UI · Design · Software · Information Technology (IT) · CSS · javaScript · UI/UX · Illustrator · Adobe Illustrator · Photoshop · HTML5 - July 8,Experienced,Full Time,Software Engneering 
Business Analyst, GCSSD, Full Time · Experienced · 5+ Yrs of Exp · System Analysis · Writing System · ERP · Data Warehouse · SDLC · Information Technology (IT) · Business Analysis · Analysis · Computer Science · Business - June 30,Experienced,Full Time,Software Engneering 
Information Technology Administrator & Security, Egyptian Cultural Center, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Security · Engineering · Network Security · Network · Recovery · Systems · Network Administration · MCSA - June 29,Experienced,Full Time,Software Engneering 
Human Resources Business Partner, 360Imaging, Full Time · Experienced · 5+ Yrs of Exp · Human Resources (HR) · Business Administration · PHR · HR · Recruitment · Employee Relations · English · People Management · Computer Skills - June 15,Experienced,Full Time,Software Engneering 
High School Computer & Networks Teacher (Minya), NASS Academy, Full Time · Experienced · 2+ Yrs of Exp · Education · Teaching · School · High School · English · IT · Computer Science · Telecom · Telecommunication · Engineering · Network · Networking - June 14,Experienced,Full Time,Software Engneering 
High School Computer & Networks Teacher (Suez), NASS Academy, Full Time · Experienced · 2+ Yrs of Exp · Education · Teaching · School · High School · English · IT · Computer · Telecom · Engineering · Telecommunication · Computer Science · Network - June 14,Experienced,Full Time,Software Engneering 
High School Computer & Networks Teacher..., NASS Academy, Full Time · Experienced · 2+ Yrs of Exp · Education · Teaching · School · High School · English · Computer · Networking · Network · Engineering · IT · Computer Science · IT/Software Development - June 14,Experienced,Full Time,Software Engneering 
Testing & QA Supervisor, B.Tech, Full Time · Experienced · 4-6 Yrs of Exp · QualityControl · Software · Development · Computer Science · SQL · PMP · ITIL · ITSM · IT/Software Development · Quality - New,Experienced,Full Time,Software Engneering 
Senior ERP Application Consultant - Implementation, Microtech, Full Time · Experienced · 4+ Yrs of Exp · ERP · Consultant · Software · Information Technology (IT) · Accounting · Business · Project Management · Manufacturing · Analysis · Implementation - July 5,Experienced,Full Time,Software Engneering 
Odoo Sales Account Manager - Cairo, OdooTec, Full Time · Experienced · 2+ Yrs of Exp · ERP · Odoo · CRM · Sales · Enterprise Software · eCommerce · IT · IT Sales · Software · Enterprise · B2B · Business Selling · Business Development - June 30,Experienced,Full Time,Software Engneering 
Senior Graphic Designer, Majestic Pharmaceuticals, Full Time · Experienced · 3-5 Yrs of Exp · Graphic Design · Design · Adobe Photoshop · Photoshop · Adobe Illustrator · Adobe · Illustrator · Creative · InDesign · Adobe Indesign · Graphics - July 27,Experienced,Full Time,Software Engneering 
Systems Analyst / ERP Application Support Analyst, (Delta Textile Egypt), Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · System Analysis · Analysis · Business Analysis · Software · Testing · Business · Programming · ERP - June 14,Experienced,Full Time,Software Engneering 
Senior Quality Control Engineer, TurnDigital, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Software Testing · Testing · Automation · Quality Control · Quality Assurance · Information Technology (IT) · Software Engineering - June 24,Experienced,Full Time,Software Engneering 
Business Analyst Lead, Masary, Full Time · Experienced · 5-7 Yrs of Exp · Business Analysis · Business Analyst · Information Technology (IT) · Testing · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology - June 14,Experienced,Full Time,Software Engneering 
Product Owner, 700 apps, Full Time · Experienced · 4-6 Yrs of Exp · Information Technology (IT) · Product Management · Agile · Business · Jira · Product Owner · Confluence · IT/Software Development - July 25,Experienced,Full Time,Software Engneering 
Public Relations Manager, Yodawy, Full Time · Experienced · 3-17 Yrs of Exp · Marketing · Public Relations (PR) · Advertising · Communications · Campaigns · Writing · English · Event Planning · Social Media - July 13,Experienced,Full Time,Software Engneering 
UI/UX Designer, Intercept Technologies, Full Time · Experienced · 2+ Yrs of Exp · UI · UX · Design · Information Technology (IT) · Illustrator · Adobe Illustrator · Adobe Photoshop · Photoshop · Software · Communication Skills · Adobe - June 13,Experienced,Full Time,Software Engneering 
Full Stack PHP Laravel, Unity, Full Time · Work From Home · Experienced · 2+ Yrs of Exp · Software Development · javaScript · Laravel · MySQL · Development · React · Information Technology (IT) · Computer Science · Vue - June 9,Experienced,Full Time,Software Engneering 
ITIL Consultant, RMG, Full Time · Experienced · 7+ Yrs of Exp · Computer Science · Information Technology (IT) · ISO · IT · ITIL · Management Information Systems · IT/Software Development · Strategy/Consulting - June 8,Experienced,Full Time,IT Category
Senior Sales Account Manager, Simple Touch Software, Full Time · Experienced · 3-5 Yrs of Exp · Sales · Business Development · POS Sofwtare · Software · ERP · CRM · POS · B2B · Software Solutions · Information Technology (IT) · Sales Skills - July 25,Experienced,Full Time,Software Engneering 
Senior UI/UX Designer, SURE International Technology, Full Time · Experienced · 5+ Yrs of Exp · UI Design · UX Design · Computer Science · Computer Engineering · Information Technology (IT) · InVision · Wireframe · Adobe Illustrator · Adobe Photoshop - June 29,Experienced,Full Time,Software Engneering 
CRM Specialist - Handover, Delta Capital for Urban Development, Full Time · Experienced · 3-5 Yrs of Exp · CRM · Logistics · Procurement · Purchasing · Customer Service/Support - July 12,Experienced,Full Time,Software Engneering 
Senior Quality Assurance Engineer - KSA, Aqwas, Full Time · Work From Home · Experienced · 3-5 Yrs of Exp · Quality Assurance · Quality · Engineering · Software Testing · Automation · Quality Control · Software Development · Testing · Software - June 16,Experienced,Full Time,Software Engneering 
UI/UX Designer, O7 Therapy, Full Time · Experienced · 3-5 Yrs of Exp · UI · UX · Design · Software · UI/UX · Wireframe · Design Software · UI/UX Designer · UX Designer · Information Technology (IT) · Portfolio · Designer - July 15,Experienced,Full Time,Software Engneering 
Business Analyst, Advansys ESC, Full Time · Experienced · 4-6 Yrs of Exp · Business Analysis · Information Technology (IT) · English · Agile · Software Development · Communication Skills · Finance · Computer Science · Analysis - June 16,Experienced,Full Time,Software Engneering 
Odoo Sales Account Manager - Saudi Arabia (Must..., OdooTec, Full Time · Experienced · 2+ Yrs of Exp · ERP · Odoo · CRM · Sales · Enterprise Software · eCommerce · IT · IT Sales · Software · Enterprise · B2B · Business Selling · Business Development - June 30,Experienced,Full Time,Software Engneering 
[CGEG012] Product Owner - Cairo., Cegedim, Full Time · Experienced · 6+ Yrs of Exp · Software Development · Healthcare Market · Project Management · Scrum · BDD · Engineering · Agile · Computer Science · PMP · Business Analysis · Kanban - June 13,Experienced,Full Time,Software Engneering 
[CGEG012] Product Owner - Cairo., Cegedim, Full Time · Experienced · 6+ Yrs of Exp · Software Development · Healthcare Market · Project Management · Scrum · BDD · Engineering · Agile · Computer Science · PMP · Business Analysis · Kanban - June 13,Experienced,Full Time,Software Engneering 
Integration Engineer, Sumerge, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · XML · JSON · XSLT · SOAP · WSDL · Computer Science · RESTful · Software Engineering · Engineering · IIB · IIB Integration - June 6,Experienced,Full Time,Software Engneering 
Network Security Engineer, Perfect Presentation, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Engineering · Security · Information Technology (IT) · IT/Software Development · Engineering - Telecom/Technology - July 29,Experienced,Full Time,Software Engneering 
Oracle Financials Consultant, Raya, Full Time · Experienced · 3-9 Yrs of Exp · Oracle · Information Technology (IT) · Finance · Accounting · ERP · EBS · Fusion · Computer Science · English · Business · Consultant · Cloud - July 15,Experienced,Full Time,Software Engneering 
Machine Learning Engineer, Caelum Egypt, Full Time · Experienced · 3+ Yrs of Exp · Engineering · Machine Learning · Computer Science · Information Technology (IT) · Computer Engineering · Computer Vision · C++ · Python · Image Processing - July 29,Experienced,Full Time,Software Engneering 
Back-End Engineer - Cairo, Filkhedma, Full Time · Experienced · 3-5 Yrs of Exp · Laravel · PHP · Lumen · Database Administration · REST APIs · HTML5 · CSS3 · Docker · Git · PHPUnit · javaScript · JSON · Web Token · PHP Framework - July 14,Experienced,Full Time,Software Engneering 
Help Desk Specialist, Sky Distribution, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Software · Computer Hardware · Installation · LAN · WAN · CCTV · Maintenance · Help Desk · Computer Science - June 22,Experienced,Full Time,Software Engneering 
Systems Engineer, Sumerge, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · FileNet · DevOps · HTTP · Installation · Software Engineering · Application Server · LDAP · Linux - June 29,Experienced,Full Time,Software Engneering 
Graphic Designer, Al Omaraa Group for Ceramic and Porcelain Production, Full Time · Experienced · 3+ Yrs of Exp · Creative · Hard Working · Graphic Design · Photoshop · Illustrator · Indesign · Creative/Design/Art - June 10,Experienced,Full Time,Software Engneering 
DevOps/SysOps ( 100% Remote ), dlivr.io, Full Time · Work From Home · Experienced · 5+ Yrs of Exp · AWS · Linux · YML · DevOps · Computer Science · Computer Engineering · Information Technology (IT) · English · WebApps · VCS · Git - June 6,Experienced,Full Time,Software Engneering 
CRM Specialist -, Castle developments, Full Time · Experienced · 2-4 Yrs of Exp · CRM · Customer Service · Real Estate · Sales · English · Marketing · Skills · Analytical · IS · experience · Customer Service/Support - June 29,Experienced,Full Time,Software Engneering 
Science Teacher - French Language, GEMS Education, Full Time · Experienced · 2+ Yrs of Exp · Science Teaching · Teaching · Education · ICT · International School · French · R&D/Science · Education/Teaching - July 19,Experienced,Full Time,Software Engneering 
