JobTitle,company,description,Level,Type,StandardJobTitle
Pricing Manager, Confidential, Full Time · Manager · 3-6 Yrs of Exp · Pricing · Management · Market Research · Medicine · Research · Pharmacy · MBA · Marketing · Business Development · Medical/Healthcare · Analyst/Research - July 7,Managerial,Full Time,Software Engneering 
SLA Manager, Confidential, Full Time · Manager · 5-7 Yrs of Exp · COPC · Coaching · Communication Skills · Computer Skills · Management · English · Power Owner · PMP · ITILv3 Foundation · Service Transition (ST) · OSA - July 7,Managerial,Full Time,Software Engneering 
Medical Marketing Manager, Ebers, Full Time · Manager · 3+ Yrs of Exp · Medical · Pharmacy · Pharmaceutical · Sales · Management · Marketing · Pharma · MBA · Digital Marketing · Marketing/PR/Advertising · Medical/Healthcare - July 25,Managerial,Full Time,Software Engneering 
Farm Manager, Bio Garden Egypt, Full Time · Manager · 10+ Yrs of Exp · Agriculture · Agriculture Engineering · Management · Engineering · project management · Farm · Farm Management · Agricultural Engineering · Agricultural - July 28,Managerial,Full Time,Software Engneering 
Real Estate Sales Manager, Living Yards Developments, Full Time · Manager · 8-10 Yrs of Exp · Real Estate · Sales · Sales Skills · Sales Target · Real Estate Management · New Capital · Sales Management · Sales/Retail - June 23,Managerial,Full Time,Software Engneering 
Human Resources Manager, GrowUp Technology Solutions, Full Time · Manager · 7-10 Yrs of Exp · Human Resources (HR) · HR · Recruitment · Personnel · English · Human Resources · Business Administration · IT · Technical Recruiter · Human Resources - June 30,Managerial,Full Time,Software Engneering 
Virtual Assistant Supervisor, Virtual Worker Now, Full Time · Manager · 3-5 Yrs of Exp · Administration · Operation · Administration · Operations/Management - July 16,Managerial,Full Time,Software Engneering 
Area Sales Manager ( Waterproofing Products ), SCIB Paints, Full Time · Manager · 6-9 Yrs of Exp · waterproofing · Construction material · Engineering · Coatings · Engineering - Construction/Civil/Architecture · Operations/Management · Sales/Retail - July 13,Managerial,Full Time,Software Engneering 
Quality Control Manager (WORLD CLASS..., Confidential, Full Time · Manager · 8-12 Yrs of Exp · Quality · Quality Assurance · Quality Control · ISO · Data Analysis · HACCP · ISO 22000 · Control · Analysis · Business Administration · English · Quality - July 14,Managerial,Full Time,Software Engneering 
Senior/ Lead ELV Engineer, Pinnacle Real Estate Investments and Development Management, Full Time · Manager · 9-17 Yrs of Exp · Communication · Computer Science · ELV · Design · ELV Systems · CAD · Information Technology (IT) · Computer Engineering · Engineering · English · MS Office - July 11,Managerial,Full Time,Software Engneering 
Project Manager - Design, Talaat Moustafa Group, Full Time · Manager · 10-15 Yrs of Exp · Project Management · Architecture Engineering · Residential · Commercial · Design · Engineering · Management · Architecture · AutoCAD · English · Projects - July 13,Managerial,Full Time,Software Engneering 
Financial Manager, El Ahlyia Trading and Distribution, Full Time · Manager · 13+ Yrs of Exp · Finance · Financial Management · ERP · Skills · Financial Analysis · Accounting Programs · Time Management · SAP · CMA · MBA · Business Administration - July 27,Managerial,Full Time,Software Engneering 
Finance Manager, Caduceus Lane, Full Time · Manager · 5+ Yrs of Exp · Finance · Accounting · Financial Management · Financial · Financial Analysis · Management · Business Administration · Banking · Financial Reporting · Reporting - July 25,Managerial,Full Time,Software Engneering 
Customer Service Supervisor, New Star, Full Time · Manager · 3-5 Yrs of Exp · cust · Customer Support · Customer Care · Communication · Customer Service · Customer Service/Support · Operations/Management - June 10,Managerial,Full Time,Software Engneering 
Customer Service Manager, Delta Specialties, Full Time · Manager · 5-7 Yrs of Exp · Customer Service · ERP · English · Customer · Customer Service Management · Customer Care · Customer Support · Customer Service/Support · Operations/Management - June 16,Managerial,Full Time,Software Engneering 
Quality Control Manager, Confidential, Full Time · Manager · 7-10 Yrs of Exp · Quality · Quality Control · Quality Assurance · Engineering · Production · English · ISO · Computer Skills · ISO 9001 · Skills · TO · Computer · Quality - July 8,Managerial,Full Time,Software Engneering 
Project Manager, 360 Digital Intelligence, Full Time · Manager · 5-8 Yrs of Exp · Project Management · Sales · Media · Digital Media · Marketing · PMP · Computer Science · Business · Information Technology (IT) · Computer Engineering - June 19,Managerial,Full Time,Software Engneering 
Sales Manager, D-Castello Company, Full Time · Manager · 8-12 Yrs of Exp · Sales Skills · Negotiation Skills · Sales Target · Communication · Management · English · Negotiation · Leadership · Sales · Operations/Management - June 29,Managerial,Full Time,Software Engneering 
Math Supervisor, ED World - Orman Education, Full Time · Manager · 3+ Yrs of Exp · Education · Teaching · English · Supervision · Curriculum · Instruction · School · Primary · Maths · Math · Mathematics · Operations/Management - July 29,Managerial,Full Time,Software Engneering 
Scrum Product Owner (FinTech), CEPRES, Full Time · Manager · 2+ Yrs of Exp · agile · scrum · product owner · fintech · product development · agile management · cspo · product manager · Information Technology (IT) · Computer Science - June 22,Managerial,Full Time,Software Engneering 
Delivery Manager مدير توصيل طلبات, Circle K, Full Time · Manager · 10-15 Yrs of Exp · Delivery · Customer Service · Management · Logistics · Delivery Management · Food · FMCG · Logistics/Supply Chain · Operations/Management - July 19,Managerial,Full Time,Software Engneering 
Senior Technical Agent Tier / Team Leader, TEMPO, Full Time · Manager · 3+ Yrs of Exp · TECHNICAL TEAM LEADER SENIOR AGENT TECH SUPPORT TECHNICAL SUPPORT IT TECH DESK HELP SUPPORT · Information Technology (IT) · Computer Science · Customer Support - July 13,Managerial,Full Time,Software Engneering 
Auditing Manager, Smart GYM, Full Time · Manager · 4-9 Yrs of Exp · Males Only · Finance · Accounting · Auditing · Financial Analysis · Communication · Computer Skills · Microsoft Office · Microsoft Excel · Accounting/Finance - July 24,Managerial,Full Time,Software Engneering 
Customer Care Technical Support Supervisor, Etisalat Misr, Full Time · Manager · 3+ Yrs of Exp · Customer Support · Customer Care · Technical Support · English · Management · Customer Service · Technical · CCNA · CCNP · JCNE · Customer Service/Support - July 5,Managerial,Full Time,Software Engneering 
Sales Supervisor ( Must be a BTL Professional ), Attractive Agency, Full Time · Manager · 3-6 Yrs of Exp · Sales · BTL · Supervisor · Marketing · Marketing/PR/Advertising · Sales/Retail - June 14,Managerial,Full Time,Software Engneering 
Chief Accountant, UNI Power, Full Time · Manager · 10-15 Yrs of Exp · Accounting · Finance · Microsoft Office · Commerce · Financial Management · Financial Analysis · CMA · CPA · MS Office · Accounting Software · SAP - June 16,Managerial,Full Time,Software Engneering 
Landscape Operational Manager, Confidential, Full Time · Manager · 10-15 Yrs of Exp · Operations · Agriculture · Operations/Management · Engineering - Other - June 9,Managerial,Full Time,Software Engneering 
Customer Service Experience Manager - Cairo, Maxim Investment Group, Full Time · Manager · 8+ Yrs of Exp · Customer Service · Real Estate · experience · Service · English language · Customer · Customer Service/Support · Operations/Management - New,Managerial,Full Time,Software Engneering 
Production Manager, Hyma Plastic, Full Time · Manager · 5+ Yrs of Exp · Production · Microsoft Excel · Plastics · Mechanical Engineering · Manufacturing · Engineering · Manufacturing/Production · Engineering - Mechanical/Electrical - June 9,Managerial,Full Time,Software Engneering 
Purchasing Manager, Confidential, Full Time · Manager · 7+ Yrs of Exp · Purchasing · Logistics · Supply Chain · Oracle · ERP · SAP · Logistics/Supply Chain · Purchasing/Procurement - July 5,Managerial,Full Time,Software Engneering 
Purchasing Manager, Confidential, Full Time · Manager · 7-10 Yrs of Exp · Males Only · Purchasing · Procurement · Supply Chain · Logistics · Management · Communication · Leadership · Computer · Programs · Skills - July 13,Managerial,Full Time,Software Engneering 
HR Manager, EGICAT, Full Time · Manager · 10-15 Yrs of Exp · Human Resources (HR) · Recruitment · Personnel · HR · English · Microsoft Office · Administration · Business Administration · Communication Skills - July 29,Managerial,Full Time,Software Engneering 
R&D - Analytical Research Supervisor, Hikma Pharmaceuticals, Full Time · Manager · 5-8 Yrs of Exp · Analytical Research · Quality Control · AR · R&D · Pharmacy · Science · Laboratory · Research · R&D/Science · Analyst/Research · Pharmaceutical - June 6,Managerial,Full Time,Software Engneering 
Accounting Manager, El Welely Group, Full Time · Manager · 6-8 Yrs of Exp · Accounting · ERP Systems · Finance · Financial Management · Financial Analysis · ERP · Excel · MS Office · MS Excel · Software · Oracle · English - June 8,Managerial,Full Time,Software Engneering 
Audit Section Head, Living Yards Developments, Full Time · Manager · 5-8 Yrs of Exp · Accounting · Finance · Auditing · Internal Audit · Management · Real Estate · Accounting/Finance · Operations/Management - July 29,Managerial,Full Time,Software Engneering 
English Supervisor (Primary Stage), ED World - Orman Education, Full Time · Manager · 3+ Yrs of Exp · Education · Teaching · English · Supervisor · Supervision · Curriculum · Instruction · School · Primary · Operations/Management · Education/Teaching - July 6,Managerial,Full Time,Software Engneering 
English Supervisor - Kindergarten, ED World - Orman Education, Full Time · Manager · 3+ Yrs of Exp · Education · Teaching · English · Supervisor · Supervision · Curriculum · Instruction · School · Primary · Operations/Management · Education/Teaching - July 6,Managerial,Full Time,Software Engneering 
Social Media Specialist Content Creator, Ahmed El-Sallab, Full Time · Manager · 3-5 Yrs of Exp · Social Media · Facebook · Instagram · SEO · Marketing · Media · Writing/Editorial · Marketing/PR/Advertising · Media/Journalism/Publishing - July 15,Managerial,Full Time,Software Engneering 
Mechanical Maintenance Section Head - Dairies, Lactalis Halawa, Full Time · Manager · 5-7 Yrs of Exp · Mechanical Engineering · FMCG · Dairy · ISO · Maintenance · Development · Engineering · Pharmaceutical · Dairies · Mechanical - June 24,Managerial,Full Time,Software Engneering 
Quality Manager, Smart Electric, Full Time · Manager · 10+ Yrs of Exp · Quality · Quality Control · Engineering · Management · Lighting · Outdoor Lighting · Operations/Management · Manufacturing/Production · Quality - July 12,Managerial,Full Time,Software Engneering 
Healthcare Marketing Manager, Innovalz, Full Time · Manager · 3-5 Yrs of Exp · Healthcare · Marketing · Leadership · Sales Skills · Medical · Sales · Product Management · Management · Product · Communication · Computer Skills - July 12,Managerial,Full Time,Software Engneering 
Online Payment & mCommerce Senior Analyst, Etisalat Misr, Full Time · Manager · 5+ Yrs of Exp · Analysis · Business Analysis · Computer Science · Information Technology (IT) · J2SE · J2EE · AngularJs · Javascript · XML · Online Payment · mCommerce - June 17,Managerial,Full Time,Software Engneering 
Customer Care Manager - Cairo, Shiny White Dental Center, Full Time · Manager · 10-15 Yrs of Exp · Sales · MBA · Sales Manager · Client Care Manager · Sales Skills · Sales Target · B2C · B2C Sales · Sales Management · Customer Loyalty Program · English - July 8,Managerial,Full Time,Software Engneering 
Sales Team Leader - Real Estate, Verona real estate development company, Full Time · Manager · 3-5 Yrs of Exp · Sales · Real Estate · Communication · Sales Target · Sales Skills · Management · Operations/Management · Sales/Retail - June 21,Managerial,Full Time,Software Engneering 
Project Manager, First Group, Full Time · Manager · 7-10 Yrs of Exp · Project Management · Engineering · Management · English · Civil Engineering · Civil · Engineering - Construction/Civil/Architecture - July 7,Managerial,Full Time,Software Engneering 
MYP Coordinator, Confidential, Full Time · Manager · 7+ Yrs of Exp · MYP · IB · Teaching · Academic · Education · Arabic · English · Education/Teaching - New,Managerial,Full Time,Software Engneering 
"Head of Accounting ""Automotive Field""", Confidential, Full Time · Manager · 10-15 Yrs of Exp · Accounting · Automotive · CIMA · Financial · Management · Finance · CMA · Accounting/Finance - July 6,Managerial,Full Time,Software Engneering 
Business Unit Manager, Confidential, Full Time · Manager · 15+ Yrs of Exp · Business Development · Pharmaceutical · Sales Target · Sales · Sales Skills · Management · Marketing · Planning · Medicine · Pharmacy · People Management - July 17,Managerial,Full Time,Software Engneering 
Tax Section Head, Egyptian Company For Integrated Contracting ( ECIC ), Full Time · Manager · 8-15 Yrs of Exp · Tax · Finance · Financial Management · Accounting · Taxation · Microsoft Office · Computer Skills · Corporate Taxing · Tax Returns · Tax Compliance - June 9,Managerial,Full Time,Software Engneering 
Call Center Manager, Royal Lab, Full Time · Manager · 8-12 Yrs of Exp · Customer Service · Call Center · Customer Care · Leadership · Computer Skills · Microsoft Office · Customer Support · Customer Service/Support - June 8,Managerial,Full Time,Software Engneering 
Account Team Leader - Dutch Speaker, Sykes Enterprises, Full Time · Manager · 2+ Yrs of Exp · Team Leader · Customer Service · Customer Care · Customer Support · Management · Call Center · Microsoft Office · MS Office · Hardware · English · Dutch - July 1,Managerial,Full Time,Software Engneering 
Account Team Leader - Dutch Speaker, Sykes Enterprises, Full Time · Manager · 2+ Yrs of Exp · Team Leader · Customer Service · Customer Care · Customer Support · Management · Call Center · Microsoft Office · MS Office · Hardware · English · Dutch - July 1,Managerial,Full Time,Software Engneering 
Internal Audit Manager, Confidential, Full Time · Manager · 10-15 Yrs of Exp · Auditing · Accounting · Finance · Certified Internal Auditor · Internal Auditor · Audit · Auditor · Financial Analysis · Public Accounting - June 30,Managerial,Full Time,Software Engneering 
Production Manager / Pastry, Confidential, Full Time · Manager · 15-20 Yrs of Exp · Production · Pastry · Agriculture · Science · FMCG · Management · GMP · Quality · English · R&D/Science · Manufacturing/Production - June 16,Managerial,Full Time,Software Engneering 
Distribution Manager, Yolo Cosmetics, Full Time · Manager · 5-7 Yrs of Exp · Supply Chain · Logistics · Distribution · ERP · MBA · Microsoft Office · Fleet · Information Technology (IT) · Logistics/Supply Chain · Operations/Management - June 7,Managerial,Full Time,Software Engneering 
Purchasing Section Head, EVA Cosmetics, Full Time · Manager · 7-10 Yrs of Exp · Procurement · Purchasing · Logistics · Supply Chain · Pharmaceutical · FMCG · English · Logistics/Supply Chain · Operations/Management - July 28,Managerial,Full Time,Software Engneering 
Group Director OF Legal Affairs - Cairo, Maxim Investment Group, Full Time · Senior Management · 10+ Yrs of Exp · Contracts · Legal Affairs · Law · Legal · Legal · Operations/Management - June 20,Managerial,Full Time,Software Engneering 
Database Administrator Lead, Aman Holding, Full Time · Manager · 5-10 Yrs of Exp · Database · Computer Science · SQL · MYSQL · PostgreSQL · Information Technology (IT) · Configuration · Administration · Installation - June 10,Managerial,Full Time,Software Engneering 
Warehouse Manager, Confidential, Full Time · Manager · 6-10 Yrs of Exp · Warehouse · Supply Chain · Warehousing · Oracle · Logistics · Computer Skills · Excel · ERP · Microsoft Word · Microsoft · Logistics/Supply Chain - June 22,Managerial,Full Time,Software Engneering 
Quality Control Section Head, Al Watania Poultry, Full Time · Manager · 10+ Yrs of Exp · Quality Control · Quality Assurance · Quality · Agriculture · Veterinary Medicine · Animal Production · Food · Quality - July 13,Managerial,Full Time,Software Engneering 
Marketing Manager / Fashion Retail, Al-Nasser, Full Time · Manager · 8-10 Yrs of Exp · Media · Business · Social Media · Fashion · Marketing · Business Administration · MBA · Advertising · Retail · Management · Marketing/PR/Advertising - July 26,Managerial,Full Time,Software Engneering 
Financial Manager, Confidential, Full Time · Manager · 10-20 Yrs of Exp · Accounting · Financial Management · Reporting · Finance · Financial Analysis · Financial · Communication Skills · General Ledger · Communication · Ledger - June 20,Managerial,Full Time,Software Engneering 
Finance Manager, Soft Rose, Full Time · Manager · 8-10 Yrs of Exp · Finance · Accounting · Financial Management · Financial Analysis · Financial · Management · Costing · Accounting/Finance - June 6,Managerial,Full Time,Software Engneering 
Marketing Automation Manager (3-Months Contract), CEPRES, Contract · Manager · 4+ Yrs of Exp · Marketing · Marketing Automation · digital marketing · software marketing · activecampaign · CSS · IT/Software Development · Marketing/PR/Advertising - June 22,Managerial,Full Time,Software Engneering 
Head Of Training - (American Football), StatsBomb, Full Time · Manager · 5+ Yrs of Exp · Training · American Football · Sports and Leisure · Training/Instructor - July 5,Managerial,Full Time,Software Engneering 
Area Manager, Nola Bakery, Full Time · Manager · 10-13 Yrs of Exp · Management · Sales · Retail · Food Industry · Food · Sales Skills · Sales Target · English · Area · Retail Management · Hospitality/Hotels/Food Services - June 13,Managerial,Full Time,Software Engneering 
Sales Lead, Caduceus Lane, Full Time · Manager · 8-12 Yrs of Exp · Sales · Management · Account Management · Pharmaceutical · Sales Target · Sales Skills · English · Sales/Retail · Pharmaceutical - July 15,Managerial,Full Time,Software Engneering 
Purchasing Section Head, Confidential, Full Time · Manager · 6-8 Yrs of Exp · Purchasing · Procurement · Logistics · Supply Chain · English · Supply Chain Management · Computer Skills · Management · Supply · SAP · Planning - June 8,Managerial,Full Time,Software Engneering 
Chief Financial Officer (CFO), The International School of Elite Education, Full Time · Senior Management · 5+ Yrs of Exp · Financial Management · Accounting · Financial Analysis · Business · Finance · CMA · CPA · Communication Skills · Tax · Planning · IS - New,Managerial,Full Time,Software Engneering 
Deputy Marketing Manager, Confidential, Full Time · Manager · 8-15 Yrs of Exp · Business Analysis · Strategy · Analysis · Marketing · Market Research · Pharmacy · Pharma · Pharmaceutical · Physician · Physics · Medical · Social Media - New,Managerial,Full Time,Software Engneering 
"National Sales Manager ""Modern Trade""", Majestic Pharmaceuticals, Full Time · Manager · 7-10 Yrs of Exp · Sales · Sales Skills · Sales Target · Management · Trade · Administration · Business · Business Administration · Modern Trade · Pharmaceutical · HORICA - June 21,Managerial,Full Time,Software Engneering 
Client Relation Supervisor, Xceed, Full Time · Manager · 4+ Yrs of Exp · Customer Service · Customer Care · Customer Support · Communication Skills · Computer Skills · Customer Relations · Sales · Sales Skills · Management · English - June 28,Managerial,Full Time,Software Engneering 
Projects Controls Manager, Confidential, Full Time · Manager · 15-20 Yrs of Exp · Project Management · Civil Engineering · Engineering · PMP · PSP · PRMG · Communication · Civil · Quality Control · Leadership · CCP · RMP · Construction - June 6,Managerial,Full Time,Software Engneering 
Language Manager, Future Group, Full Time · Work From Home · Manager · 7+ Yrs of Exp · Translation · Localization · Linguistics · English · Microsoft Office · Analysis · Management · Writing/Editorial - New,Managerial,Full Time,Software Engneering 
User Experience Lead, Aman, Full Time · Manager · 8+ Yrs of Exp · Customer Care · User Experience · Software · CRM · Design · Information Systems · Creative/Design/Art · IT/Software Development - June 21,Managerial,Full Time,Software Engneering 
Executive Chef, Paradise Inn Hotels & Resorts, Full Time · Manager · 12+ Yrs of Exp · Chef · Hotels · Hospitality · Food Science · Culinary Science · Microsoft Office · POS · Restaurant Management Software · Kitchen Management · Computer Skills - New,Managerial,Full Time,Software Engneering 
Head Of Projects Sector, Giza power, Full Time · Senior Management · 10-17 Yrs of Exp · Leadership · Project Management · Budgeting · USG · HRSA · Work-plan · Operations/Management · Project/Program Management - June 24,Managerial,Full Time,Software Engneering 
Document Controller Manager, Confidential, Full Time · Manager · 10-15 Yrs of Exp · Administration · Document Control · Admin · Construction · Contracting · Microsoft Office · Engineering · Administration - June 22,Managerial,Full Time,Software Engneering 
Accounting Section Head, Confidential, Full Time · Senior Management · 8-10 Yrs of Exp · Accounting · Finance · Financial Management · Financial Analysis · English · ERP · Microsoft Office · Excel · CMA · Arabic · Construction - June 26,Managerial,Full Time,Software Engneering 
Service Delivery Senior Manager, e-finance, Full Time · Manager · 10-15 Yrs of Exp · Customer Service · Business · English · MBA · PMP · Operations · Project Management · Sales · Customer Service/Support · Operations/Management - June 15,Managerial,Full Time,Software Engneering 
Real Estate Sales Manager, Faragalla Food Industries, Full Time · Manager · 12+ Yrs of Exp · Sales Skills · Real Estate · Management · Sales · Sales Target · English · Real Estate Sales · Sales/Retail - June 20,Managerial,Full Time,Software Engneering 
Art Director, mira, Full Time · Manager · 6+ Yrs of Exp · Graphic Design · Adobe Photoshop · Adobe Illustrator · Design · art · direction · creative · Illustrator · Media · Graphic · InDesign · Marketing - July 8,Managerial,Full Time,Software Engneering 
Biomedical Manager - Alexandria, Confidential, Full Time · Senior Management · 15+ Yrs of Exp · Medical · Engineering · Management · Biomedical Engineering · Biomedical · Medical/Healthcare · Engineering - Other - June 6,Managerial,Full Time,Software Engneering 
Project Manager - MEP, Talaat Moustafa Group, Full Time · Manager · 10-15 Yrs of Exp · Project Management · Residential · Commercial · Electrical Engineering · Mechanical Engineering · MEP · Engineering · Electrical · Mechanical · AutoCAD - July 13,Managerial,Full Time,Software Engneering 
Marketing Head, Confidential, Full Time · Manager · 2-4 Yrs of Exp · Business Analysis · Strategy · Analysis · Marketing · Market Research · Pharmacy · Pharma · Pharmaceutical · Physician · Physics · Medical · Social Media - July 6,Managerial,Full Time,Software Engneering 
Sales Manager, Darna Developments, Full Time · Manager · 8-12 Yrs of Exp · Sales · Management · Real Estate · Planning · Sales Skills · Sales Target · Customer Service · English · Operations/Management · Sales/Retail - June 23,Managerial,Full Time,Software Engneering 
Senior UX Designer/ Team Leader, INTDV, Full Time · Manager · 8-12 Yrs of Exp · Design · UX · Information Technology (IT) · Computer Science · CSS · HTML · Angular · Graphic Design · Development · Bootstrap · Graphic · Communication - June 16,Managerial,Full Time,Software Engneering 
Compensation & Benefits Section Head, MH-Group, Full Time · Manager · 5-7 Yrs of Exp · Human Resources (HR) · Compensation · Personnel · ERP · Accounting · HR · English · Human Resources · Labor Law · Benefits · Accounting/Finance - June 8,Managerial,Full Time,Software Engneering 
Business Unit Manager, Macro Group, Full Time · Manager · 10+ Yrs of Exp · Business · Business Development · Management · Sales · Sales Skills · Sales Target · Pharmaceutical · Marketing · Leadership · Science · Computer Skills - June 6,Managerial,Full Time,Software Engneering 
Security Manager, Confidential, Full Time · Senior Management · 15+ Yrs of Exp · Security · Military · Security Management · Medical · Operations/Management · Medical/Healthcare - June 6,Managerial,Full Time,Software Engneering 
Chief Accountant, Confidential, Full Time · Manager · 3-5 Yrs of Exp · Accounting · Financial Analysis · Fintech · Finance · Financial Management · Quickbooks · Microsoft Office · English · Financial · Accounting/Finance - July 27,Managerial,Full Time,Software Engneering 
Legal Affairs Manager, Solaimaneyah, Full Time · Manager · 15-20 Yrs of Exp · Legal · Law · Legal Affairs · Management · English · Contracts · Legal - July 19,Managerial,Full Time,Software Engneering 
Factory Operations Manager, El Welely Group, Full Time · Manager · 10+ Yrs of Exp · Production · Manufacturing · Quality · Mentenece · Operations · Management · Microsoft Office · Computer Skills · EHS · Six Sigma · Operations/Management - June 17,Managerial,Full Time,Software Engneering 
Warehouse Manager, Confidential, Full Time · Manager · 6-10 Yrs of Exp · Males Only · Warehousing · Warehouse · stock · Logistics · Supply Chain · Management · Distribution · Leadership · Skills · Storage · Computer - July 13,Managerial,Full Time,Software Engneering 
Chief Accountant, Academic Bookshop, Full Time · Manager · 5+ Yrs of Exp · Accounting · Financial Management · ERP · Commerce · Finance · Financial Analysis · Taxes · MS Office · Costing · Payroll · AR · AP · Accounting/Finance - July 10,Managerial,Full Time,Software Engneering 
Maintenance Manager ( Ain sokhna ), Confidential, Full Time · Manager · 10+ Yrs of Exp · Maintenance · Mechanical Engineering · Manufacturing · Mechanical · Engineering · Installation/Maintenance/Repair · Manufacturing/Production - June 22,Managerial,Full Time,Software Engneering 
Chief Accountant (Real Estate), Confidential, Full Time · Manager · 7-15 Yrs of Exp · Males Only · Accounting · Finance · Financial Management · Financial Analysis · Real Estate · Hospitality · Microsoft Office · Microsoft Excel · CPA - June 7,Managerial,Full Time,Software Engneering 
Farm Manager (Sharqia), Orientals for Urban Development, Full Time · Manager · 5+ Yrs of Exp · Agriculture · Engineering · Production · Operation · Quality Control · Quality Assurance · Farm · Farm Management · Agriculture Engineering - July 6,Managerial,Full Time,Software Engneering 
Farm Manager (Suez), Orientals for Urban Development, Full Time · Manager · 5+ Yrs of Exp · Agriculture · Engineering · Production · Operation · Quality Control · Quality Assurance · Farm · Farm Management · Agriculture Engineering - July 6,Managerial,Full Time,Software Engneering 
Marketplace Operations Manager, Confidential, Full Time · Manager · 3+ Yrs of Exp · Marketplace · Operations · Project Management · Suppy Chain · SaaS · B2B · Logistics/Supply Chain · Operations/Management · Project/Program Management - July 15,Managerial,Full Time,Software Engneering 
Application Support Team Leader, Aman Holding, Full Time · Manager · 5-10 Yrs of Exp · Computer Science · Information Technology (IT) · Application Support · SQL · Engineering · Computer · Troubleshoot · Science · Management - June 12,Managerial,Full Time,Software Engneering 
Research Manager, Elaraby Group, Full Time · Manager · 4-6 Yrs of Exp · Marketing · Business Administration · Economics · Market Research · Management · Statistics · Mass Communication · Research · Project Management · English - June 10,Managerial,Full Time,Software Engneering 
Treasury & Banking Manager, EGICAT, Full Time · Manager · 10-15 Yrs of Exp · Finance · Accounting · Treasury · Financial Analysis · English · Microsoft Office · Communication Skills · Computer Skills · Business · Office · Operations - July 27,Managerial,Full Time,Software Engneering 
Sales Manager - Boilers - Electromechanical..., UFTAS, Full Time · Manager · 5+ Yrs of Exp · Engineering · Boilers · Sales · Communication Skills · Mechanical Engineering · Sales Skills · English · Communication · Electromechanical · Heating System - June 23,Managerial,Full Time,Software Engneering 
German Language Supervisor, Nozha Group, Full Time · Manager · 5-10 Yrs of Exp · Education · Teaching · Teacher · Communication Skills · Teacher Supervisor · German · Education/Teaching - June 21,Managerial,Full Time,Software Engneering 
General Manager - Plumbing/HVAC & or..., Bouri Group, Full Time · Senior Management · 15-20 Yrs of Exp · Project management · Construction · Managment · Engineering · HVAC · Communication Skills · Construction Management · Administration - June 20,Managerial,Full Time,Software Engneering 
Branch Manager (Pharmaceutical), Confidential, Full Time · Manager · 6-8 Yrs of Exp · Pharmaceutical · Business · Sales · Operations · Pharmacy · English · MS Office · Management · Sales Skills · Operations/Management · Sales/Retail - June 14,Managerial,Full Time,Software Engneering 
Financial Manager, Firoz Group, Full Time · Manager · 5+ Yrs of Exp · Finance · Accounting · Financial Analysis · Financial Management · CPA · CMA · Accounting Software · Financial · MBA · Audit · Budget · General Ledger - July 6,Managerial,Full Time,Software Engneering 
Supervisor OHSA Engineer, Xceed, Full Time · Manager · 5-8 Yrs of Exp · Engineering · Facility · English · OSHA · Computer Skills · Microsoft Office · AutoCAD · Electrical Engineering · Engineering - Mechanical/Electrical - New,Managerial,Full Time,Software Engneering 
SPC Team Leader, DHL Express Egypt, Full Time · Manager · 2-3 Yrs of Exp · Warehouse · Logistics · Supply Chain · Supply Chain Management · Logistics/Supply Chain - June 14,Managerial,Full Time,Software Engneering 
Chief Financial Officer CFO, Confidential, Full Time · Senior Management · 8+ Yrs of Exp · Financial Management · Financial · Finance · Leadership · Accounting · Financial Analysis · Management · English · Communication Skills · IFRS - July 14,Managerial,Full Time,Software Engneering 
Legal Affairs & Contracting Manager, El Khalifa group, Full Time · Manager · 7+ Yrs of Exp · Law · Legal · Legal Affairs · Contracts · Real · Real Estate · Management · Legal · Operations/Management - July 11,Managerial,Full Time,Software Engneering 
Telesales Manager, Wssel IT, Full Time · Manager · 7+ Yrs of Exp · Sales · Sales Skills · Telesales · Communication Skills · Communication · Selling · Customer Service · Management · Customer Service/Support · Sales/Retail - July 12,Managerial,Full Time,Software Engneering 
Human Resources & Finance Manager -..., Médecins Sans Frontières / أطباء بلا حدود  - International field work, Full Time · Manager · 3+ Yrs of Exp · Human Resources (HR) · HRM · HRIS · Finance · Financial Management · Recruitment · Economics · Business Administration · Human Sciences · French - June 22,Managerial,Full Time,Software Engneering 
Projects Manager Engineer, Confidential, Full Time · Manager · 6-10 Yrs of Exp · Engineering · Management · Electrical · Project Management · TO · Civil Engineering · English · Communication Skills · Electrical Engineering · Communication - June 20,Managerial,Full Time,Software Engneering 
Nutritionist / Head of Spa and Health Club, Remal Group L.L.C., Full Time · Shift Based · Manager · 3-5 Yrs of Exp · Health Coach · Crossfit · Beauty Center · Business Administration · Customer Service · Spa · Nursing · Athletic · Health · Sports and Leisure - July 27,Managerial,Full Time,Software Engneering 
Sales Manager - Real Estate, Concept Property, Full Time · Manager · 10-15 Yrs of Exp · Real Estate · Sales · Sales Skills · Communication Skills · Brokerage · CRM · experience · Communication · MS Office · Sales Target · Real Estate Sales - July 6,Managerial,Full Time,Software Engneering 
Fraud Risk Manager French Speaker, Premier Services and Recruitment, Full Time · Manager · 6-9 Yrs of Exp · Banking · French · Management · Customer Service · English · Communication Skills · Fraud Monitoring · Banking · Analyst/Research - June 16,Managerial,Full Time,Software Engneering 
Plant Manager, Confidential, Full Time · Manager · 5+ Yrs of Exp · Plant · Mechanical Engineering · Operations · Production · Engineering · Management · Plastic Manufacturing · Manufacturing · Operations/Management - July 11,Managerial,Full Time,Software Engneering 
