JobTitle,company,description,Level,Type,StandardJobTitle
Assistant Lecturers - Faculty Of Business..., Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Education · Teaching · Business · Communication · Economics · Finance · Business Administration · English · Accounting · Administration · Commerce - June 29,Entery Level,Full Time,Software Engneering 
Medical Representative - Cairo/Giza, Multicare, Full Time · Entry Level · 1-3 Yrs of Exp · Pharmacy · Sales Target · Sales · Medical · Pharmaceutical · Veterinary · Sales Skills · Science · English · Customer Service · Communication Skills - June 6,Entery Level,Full Time,Software Engneering 
Website Administrator, JUMPPEAK, Full Time · Entry Level · 1-3 Yrs of Exp · Admin · Website · Content · English · Administration · Photoshop · WordPress · HTML5 · CSS3 · JavaScript · jQuery · PHP7 · Software Engineering - New,Entery Level,Full Time,Software Engneering 
Embedded Systems Engineer, Amjaad Technology, Full Time · Entry Level · 1-2 Yrs of Exp · Embedded Systems · Computer Science · Electrical · IoT · ARM · Engineering · IT · Embedded · IT/Software Development · Engineering - Telecom/Technology - July 12,Entery Level,Full Time,Software Engneering 
Sales Account Manager, Confidential, Full Time · Entry Level · 1+ Yrs of Exp · CRM · Negotiation · IT · IT solutions · Lead Generation · Telemarketing · Information Technology · Sales Skills · Customer Service · Sales Target · Sales - June 10,Entery Level,Full Time,Software Engneering 
Technical Support Specialist, justagain, Full Time · Entry Level · 0-3 Yrs of Exp · Technical Support · Customer Support · Business Development · CRM · Information Technology (IT) · Support · Communication · Computer Science · Mac - July 25,Entery Level,Full Time,Software Engneering 
Service Desk Specialist (Damietta), Confidential, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Computer Science · Help Desk · Computer · CCNA · MCSA · Customer Service · Engineering · Science · Customer Service/Support - July 5,Entery Level,Full Time,Software Engneering 
Scrum Master - Product Owner, Eduapps, Full Time · Entry Level · 1-3 Yrs of Exp · Scrum · Agile · Information Technology (IT) · Computer Science · Product Owner · Backlog · Scrum Master · Product · Software · Software Engineering - June 12,Entery Level,Full Time,Software Engneering 
Ace Program German Speaking Service Desk Analyst, AIESEC Cairo University, Full Time · Entry Level · Information Technology (IT) · Software Development · Business Administration · English · German · Administration · IT/Software Development · Engineering - Telecom/Technology - June 30,Entery Level,Full Time,Software Engneering 
Quality Assurance Analyst, Jumia, Full Time · Entry Level · 1-2 Yrs of Exp · Quality Assurance · Quality · Quality Control · Software · Gherkin Syntax · QA · Agile · IT Information Technology · Computer Science · Testing · CI/CD - June 7,Entery Level,Full Time,Software Engneering 
Teaching Assistant In Engineering In Chemistry, Egypt University of Informatics (EUI), Full Time · Entry Level · 1-4 Yrs of Exp · Education · Teaching · Engineering · Chemistry · TOEFL · Research · Engineering - Other · Education/Teaching - July 26,Entery Level,Full Time,Software Engneering 
Assistant Lecturer In Engineering In Chemistry, Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Teaching · Education · Communication · Communication Skills · English · Engineering · Chemistry · TOEFL · Engineering - Other · Education/Teaching - July 26,Entery Level,Full Time,Software Engneering 
Implementation Specialist (Sales Buzz), BI-Technologies, Full Time · Entry Level · 1-6 Yrs of Exp · Males Preferred · Information Technology (IT) · Computer Science · Engineering · Telecommunication · Telecom Engineering · Software · Finance · English - July 15,Entery Level,Full Time,Software Engneering 
Telesales Representative, Confidential, Full Time · Entry Level · 1-5 Yrs of Exp · Information Technology (IT) · Sales · Sales Skills · IT Sales · Online Sales · Indoor Sales · Corporate Sales · B2B · Software Products · CRM · Leads - July 8,Entery Level,Full Time,Software Engneering 
Junior Scrum Master, RDI, Full Time · Entry Level · 1+ Yrs of Exp · Agile · Computer Engineering · Scrum · Software Development · Project coordinator · Project Manager · Scrum Master · Computer Science · GIT · DevOps - July 13,Entery Level,Full Time,Software Engneering 
Systems Operation Engineer, Fawry Banking & Payment Technology Services, Full Time · Entry Level · 1-3 Yrs of Exp · UNIX · Linux · VMWare · Automation · Networking · Troubleshooting · Engineering · Computer Engineering · Software · Computer · Computer Science - July 26,Entery Level,Full Time,Software Engneering 
DevOps Engineer / Linux Adminstrator, IT Systems Corporation, Full Time · Entry Level · 1-4 Yrs of Exp · Computer Engineering · Computer Science · Linux · Information Technology (IT) · DevOps · Python · Apache · IT/Software Development - June 18,Entery Level,Full Time,Software Engneering 
Associate TechOps & Support Engineer, Sumerge, Full Time · Entry Level · 0-2 Yrs of Exp · Database Administration · Software · SQL · Linux · OS · Networking · Java · Information Technology (IT) · Computer Science · JEE · Troubleshoot - June 22,Entery Level,Full Time,Software Engneering 
DevOps Engineer (Part time - Freelance), Togar, Part Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · DevOps · Software Development · Docker · Git · Linux · AWS · Maven · Microservices - June 23,Entery Level,Part Time,Software Engneering 
Space Admin - Ideaspace HELIO, Cultiv, Full Time · Shift Based · Entry Level · 1-3 Yrs of Exp · Administration · Computer Skills · Front Office · Co-working Space Admin · Microsoft Office · Office Management · Administration - July 28,Entery Level,Full Time,Software Engneering 
Technical Support Advisor (Fluent English..., 3D Diagnostix, Full Time · Entry Level · 1+ Yrs of Exp · Customer Service · Customer Care · Customer Support · Technical Support · Information Technology (IT) · Installation · Configuration · Hardware · Software - July 27,Entery Level,Full Time,Software Engneering 
Graphic Designer, The Egyptian Company for Project Development, Full Time · Part Time · Entry Level · 1-5 Yrs of Exp · Photography · Design · Social Media · Marketing · Media · Adobe Photoshop · Adobe Illustrator · Photoshop · Illustrator · Graphic · InDesign - July 15,Entery Level,Full Time,Software Engneering 
Cloud Systems Administrator, 34ML, Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Information Technology (IT) · MEAN Stack · Mobile Development · Objective-C · Software Design · Web Development · Web Design - June 17,Entery Level,Full Time,Software Engneering 
Backend Engineer, TurnDigital, Full Time · Entry Level · 1-4 Yrs of Exp · MSSQL · C# · MYSQL · ASP.NET · MVC · JSON · XML · HTML · JavaScript · jQuery · AJAX · APIs · Programming · Design Patterns · MS Sharepoint · .NET - June 29,Entery Level,Full Time,Software Engneering 
Computer Science Instructor Steam, iSchool, Full Time · Entry Level · 0-3 Yrs of Exp · Computer Science · Instructor · Training · Teaching · Science · Computer · Information Technology (IT) · Programming · Python · Robotics · Software - July 27,Entery Level,Full Time,Software Engneering 
Technical Support Agent ( Gaming & Computer..., Awfarlak, Full Time · Entry Level · 1-3 Yrs of Exp · Technical Support · Information Technology (IT) · Software · Computer Science · Hardware · Customer Service · Customer Care · Computer · Computers - June 28,Entery Level,Full Time,Software Engneering 
Application Consultant, HITS Technologies, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · Installation · Technical Support · Troubleshooting · Testing · Software Testing - July 29,Entery Level,Full Time,Software Engneering 
SDE - 1, Confidential, Full Time · Entry Level · 1-3 Yrs of Exp · SQL · C# · Java · IT · Computer Science · Engineering · Telecom · Python · IT/Software Development · Engineering - Telecom/Technology - July 12,Entery Level,Full Time,Software Engneering 
Help Desk Specialist, Shoura Chemicals, Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Help Desk · Information Technology (IT) · Computer Systems · Mobile Devices · Engineering · Installation · Maintenance - July 28,Entery Level,Full Time,Software Engneering 
Help Desk Specialist, Decent Home Wooden Products, Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Help Desk · Installation · A+ · N+ · Software · Technical Support · Software Engineering - July 26,Entery Level,Full Time,Software Engneering 
UI UX Designer, Smart IT Business, Full Time · Entry Level · 1-2 Yrs of Exp · UX · UI · Information Technology (IT) · Design · Computer Science · UI/UX · Software · Illustrator · Adobe Illustrator · Photoshop · Adobe · Web Design - July 6,Entery Level,Full Time,Software Engneering 
Web Graphic / UX Designer, Initium Solutions, Full Time · Entry Level · 1-3 Yrs of Exp · Design · Web Design · UX · HTML · CSS · javaScript · Photoshop · Web · Graphic Design · Agile · Information Technology (IT) · Illustrator · Software - June 20,Entery Level,Full Time,Software Engneering 
Indoor Sales Representative - Alexandria, Bishop Integrated Solutions, Full Time · Entry Level · 1+ Yrs of Exp · IT · Software · Sales · Sales Target · Sales Skills · Indoor Sales · IT/Software Development · Sales/Retail - July 26,Entery Level,Full Time,Software Engneering 
DevOps Engineer, Beyond Solution, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · AWS · Linux · Rest · Information Technology (IT) · SonarQube · Docker · XRat · Jira · Bitbucket · Scripting · DevOps · CI · CD - July 28,Entery Level,Full Time,Software Engneering 
Product Manager, Mideast Software, Full Time · Entry Level · 1-4 Yrs of Exp · Product Management · Product Development · Information Technology (IT) · Product · Products · Development · Research · IT/Software Development - July 11,Entery Level,Full Time,Software Engneering 
Sales Account Manager, Bavaya, Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · IT · CRM · Sales Target · Software · Account Manager · Cloud Call Center · Voip · IP Phones · Soft Phones · Sales/Retail - June 9,Entery Level,Full Time,Software Engneering 
Service Engineer (Docucare), Xerox Egypt, Full Time · Entry Level · 0-2 Yrs of Exp · Software · English · Technical Support · Mechatronics · IT Information Technology · Installation/Maintenance/Repair · Engineering - Telecom/Technology - July 23,Entery Level,Full Time,Software Engneering 
Help Desk Specialist, Cashcall, Full Time · Entry Level · 1-3 Yrs of Exp · Startup · Information Technology (IT) · Telecommunication · Computer Hardware · Computer Science · Computer Maintenance · Help Desk · Maintenance · LAN - June 10,Entery Level,Full Time,Software Engneering 
Help Desk Specialist, TurnDigital, Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Installation · Help Desk · Troubleshooting · Computer · English · IT · CCNA · Maintenance · MCSA - June 29,Entery Level,Full Time,Software Engneering 
Autosar Engineer - (Relocation To Croatia), GlobalLogic, Full Time · Entry Level · 1+ Yrs of Exp · Linux · CANoe · English · Computer Science · Software · Software Engineering · Software Devlopment · Embbeded · Embedded C · Automotive · Autosar - July 27,Entery Level,Full Time,Software Engneering 
Assistant Lecturer In Engineering In Physics, Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Teaching · Education · Communication · Communication Skills · Engineering · English · Physics · TOEFL · Engineering - Other · Education/Teaching - July 26,Entery Level,Full Time,Software Engneering 
Assistant Lecturer In Engineering In Mathematics, Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Teaching · Education · Engineering · Communication · Computer · Mathematics · Research · English · TOEFL · Engineering - Other · Education/Teaching - July 26,Entery Level,Full Time,Software Engneering 
System Administrator, TurnDigital, Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · System Administration · Computer Science · MCSA · Security · Networks · LAN · Communication · Network · Cloud · WAN - June 29,Entery Level,Full Time,Software Engneering 
System Administrator, Monkeys, Full Time · Part Time · Contract · Entry Level · 1-5 Yrs of Exp · Information Technology (IT) · IT · Networks · VMWare · DNS · Engineering · Linux · System Administration · Administration - June 16,Entery Level,Full Time,Software Engneering 
Test Automation Engineer, Expleo, Full Time · Entry Level · 1-3 Yrs of Exp · Automation · Testing · Computer Science · Information Technology (IT) · Automation Testing · Software Testing · Quality · IT/Software Development · Quality - July 8,Entery Level,Full Time,Software Engneering 
System Specialist, Etisalat Misr, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Systems · Telecommunications · Electronics · IT/Software Development - June 14,Entery Level,Full Time,Software Engneering 
Account Manager, Minds, Full Time · Entry Level · 0-6 Yrs of Exp · Information Technology (IT) · Operations · Sales · Sales Skills · Sales Target · Software · Human Resources (HR) · Key Account · Account Management - July 13,Entery Level,Full Time,Software Engneering 
Production Pharmacist - Solid Dosage Forms, Multicare, Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Production · Solid · #pharmaceutical · #manufacturing · #pharmacist · #newcairo · English · Pharmacy · Manufacturing/Production - June 21,Entery Level,Full Time,Software Engneering 
UI/UX Designer, Confidential, Full Time · Entry Level · 1+ Yrs of Exp · UI/UX · Software Development · Software · UI · UX · Adobe Illustrator · Information Technology (IT) · Design · Computer Science · Illustrator · Adobe - June 7,Entery Level,Full Time,Software Engneering 
Junior SW QC Engineer - Banha, Z2 Data, Full Time · Entry Level · 0-1 Yrs of Exp · ISTQP · Quality Control · Software Testing · Computer Engineering · Postman · TFS · Information Technology (IT) · Computer Science · Java · Agile - June 6,Entery Level,Full Time,Software Engneering 
Graphic Designer & Social Media Specialist, The KPI Institute, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Adobe Illustrator · Adobe Photoshop · Social Media · Marketing · Media · E-marketing · English · Photoshop · Illustrator · Design - July 14,Entery Level,Full Time,Software Engneering 
Mobile Repair Engineer (Cairo), OPPO Egypt, Full Time · Entry Level · 1+ Yrs of Exp · Hardware · Engineering · Computer Skills · Arabic · English · Maintenance · Repair · Microsoft Office · Mobile Repair · Information Technology (IT) - July 8,Entery Level,Full Time,Software Engneering 
Implementation & Technical Support Engineer, eVision, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Information Technology (IT) · Implementation · SQL · Database · Microsoft Office · Information Technology · Oracle · Engineering - June 15,Entery Level,Full Time,Software Engneering 
QC Engineer, EGICAT, Full Time · Entry Level · 0-5 Yrs of Exp · Quality Control · Engineering · Quality Assurance · Software · Microsoft Office · English · QC · Computer Skills · Communication Skills · Communication - July 27,Entery Level,Full Time,Software Engneering 
UI/UX Designer, Qurba, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · UX · Information Technology (IT) · UI · Design · Software · Web Design · Sketch · English · Adobe Illustrator · Adobe Photoshop - June 8,Entery Level,Full Time,Software Engneering 
Localization Support Specialist, Future Group, Full Time · Entry Level · 1+ Yrs of Exp · HTML · XML · Localization · Translation · Microsoft Macros · Computer Science · Information Technology (IT) · Technical Writing · Localization Support - July 6,Entery Level,Full Time,Software Engneering 
Industrial Engineering Engineer - Alexandria Plant, Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt), Full Time · Entry Level · 0-3 Yrs of Exp · Industrial Engineering · Engineering · Industrial · Analytical · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering - Other - July 22,Entery Level,Full Time,Software Engneering 
SAP ABAP Consultant, Talaat Moustafa Group, Full Time · Entry Level · 1-3 Yrs of Exp · SAP · Information Technology (IT) · ABAP · Engineering · Software Engineering · Computer Science · Real Estate · SAP ABAP · SAP Modules · BDC · BW - July 11,Entery Level,Full Time,Software Engneering 
Sales Consultant, Compu master, Full Time · Entry Level · 1-4 Yrs of Exp · Sales · Sales Skills · Sales Target · Communication Skills · Communication · Skills · Presentation Skills · Presentation · Target · ERP · IT Sales - June 13,Entery Level,Full Time,Software Engneering 
Solution Implementation Engineer, CX Global, Full Time · Entry Level · 0-3 Yrs of Exp · Computer Science · Implementation · Engineering · Computer Engineering · Communication · Information Technology (IT) · Java · SQL · CCNA - July 14,Entery Level,Full Time,Software Engneering 
Graphic Designer ( Internship is available ), Trust Creative Solutions, Full Time · Entry Level · Graphic Design · Design · Adobe Illustrator · Adobe Photoshop · Software · Graphics · Layout · In design · Design Software · Portfolio · Advertising · Art · Marketing - July 28,Entery Level,Full Time,Software Engneering 
Odoo ERP Application Manager, Bingo Global, Full Time · Entry Level · 1+ Yrs of Exp · Odoo · ERP · Information Technology (IT) · Computer Science · Manufacturing · Odoo Modules · Computer Engineering · Application Management · Supply Chain - June 20,Entery Level,Full Time,Software Engneering 
SIS Officer, El Sewedy Education - The Knowledge Hub Universities, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Engineering · Computer Science · LMS · SIS · IT/Software Development · Engineering - Telecom/Technology - June 22,Entery Level,Full Time,Software Engneering 
Sales Account Manager, Arabic Localizer, Full Time · Entry Level · 1-3 Yrs of Exp · Sales Skills · Sales Target · Software · Presentation · Sales · Negotiation · Software Sales · Sales/Retail - June 28,Entery Level,Full Time,Software Engneering 
Sales Engineer, Silicon Mind, Full Time · Entry Level · 1-4 Yrs of Exp · Sales · Sales Skills · Infrastructure · Negotiation Skills · Engineering · Communication Skills · Software · Sales Target · Communication · English - June 14,Entery Level,Full Time,Software Engneering 
3D Animator, Confidential, Full Time · Entry Level · 1-3 Yrs of Exp · Animation · 3D · Maya · Character · Blender · Creative/Design/Art - New,Entery Level,Full Time,Software Engneering 
Medical Quality Specialist, Confidential, Full Time · Entry Level · 1-2 Yrs of Exp · QA · Quality Assurance · Quality · Medical · Pharmacy · Medical/Healthcare · Quality · Pharmaceutical - July 7,Entery Level,Full Time,Software Engneering 
Sales Executive, Zammit, Full Time · Entry Level · 0-3 Yrs of Exp · Sales · Sales Target · software · Sales Skills · English · Communication Skills · Software Industry · Customer Service/Support · Sales/Retail - June 23,Entery Level,Full Time,Software Engneering 
Photographer, Confidential, Full Time · Entry Level · 1-3 Yrs of Exp · Photography · Adobe Photoshop · Media · Design · Lighting · Communication · Communication Skills · Management · Product · Photographer - July 14,Entery Level,Full Time,Software Engneering 
Curtain Wall Façade Designer, Smart Window, Full Time · Entry Level · 1-3 Yrs of Exp · Architecture · Facade · Engineering · AutoCAD · Aluminum · Glass · Engineering - Construction/Civil/Architecture - July 5,Entery Level,Full Time,Software Engneering 
Office Manager Intern, AIESEC Cairo University, Full Time · Entry Level · 0-3 Yrs of Exp · Microsoft Office · Administration · Office Management · Management · Business Administration · Business · English · Administration - June 16,Entery Level,Full Time,Software Engneering 
Product Photographer, Confidential, Full Time · Entry Level · 1-3 Yrs of Exp · Photography · Adobe Photoshop · Media · Product Photography · E-commerce · Product · Photographer · Creative/Design/Art · Media/Journalism/Publishing - July 6,Entery Level,Full Time,Software Engneering 
Systems Engineer, Arab Academy for Science Technology & Maritime Transport, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Engineering · Troubleshooting · Computer Engineering · Linux · Security · Networking · MySQL · Podman - June 8,Entery Level,Full Time,Software Engneering 
Graphic Designer & Social Media Specialist, Swedish Group, Full Time · Entry Level · 1-3 Yrs of Exp · Design · Photoshop · Illustrator · Graphic · InDesign · Media · Social Media · Graphic Designer · Marketing · Creative/Design/Art - July 5,Entery Level,Full Time,Software Engneering 
Digital Marketing Specialist, Dulex Lab, Full Time · Entry Level · 1-3 Yrs of Exp · Marketing · Social Media · Digital Marketing · E-marketing · Media · Social · Online Marketing · Campaigns · Digital · SEO · English - June 27,Entery Level,Full Time,Software Engneering 
Odoo Presales Specialist, Docuserv, Full Time · Entry Level · 1-3 Yrs of Exp · ERP · ERP System · Odoo presales · Communication · Presales · Business Development · IT/Software Development · Engineering - Telecom/Technology - July 18,Entery Level,Full Time,Software Engneering 
Graphic Designer - Internship, ElMnassa Innovation & Development, Internship · Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Adobe Photoshop · Adobe Illustrator · Adobe Indesign · Graphic Design · UI · UX · User Interface · User Experience · ITI - July 7,Entery Level,Internship,Software Engneering 
Application Support Engineer, BI-Technologies, Full Time · Entry Level · 1-5 Yrs of Exp · Males Preferred · Information Technology (IT) · Computer Science · Engineering · Telecommunication · Computer Engineering · Customer Service · SQL · CRM - July 15,Entery Level,Full Time,Software Engneering 
Quotation Engineer, Arabtech, Full Time · Entry Level · 0-1 Yrs of Exp · Electrical Engineering · Quotations · Engineering · AutoCAD · English · Microsoft Office · Electrical · Engineering - Mechanical/Electrical - July 29,Entery Level,Full Time,Software Engneering 
Product Engineer, Si-Ware Systems, Full Time · Entry Level · 1+ Yrs of Exp · Engineering · Software · Technical · Mechanical · Computer Skills · Circuit · Electrical · English · Engineering - Mechanical/Electrical - June 28,Entery Level,Full Time,Software Engneering 
Marketing Specialist - Medical, Lewaa El Hamd Group, Full Time · Entry Level · 1-2 Yrs of Exp · Males Only · Medical · Marketing · English · Sales · Market Research · Marketing/PR/Advertising · Medical/Healthcare - June 15,Entery Level,Full Time,Software Engneering 
Interior Designer, 3al Ma7ara, Full Time · Entry Level · 1-3 Yrs of Exp · 3D Rendering · Interior Design · Architecture · 3D Max · AutoCAD · 3D · SketchUp · Design · Rendering · Creative/Design/Art - June 30,Entery Level,Full Time,Software Engneering 
Technical Writer (Digital Marketing & Social..., OctopusPro Pty Ltd, Full Time · Entry Level · 1+ Yrs of Exp · Marketing · Social Media · Writing · Editing · E-marketing · Digital Marketing · English · Google Analytics · HTML · Analytics · Technical Writing - July 15,Entery Level,Full Time,Software Engneering 
System Administrator SR.Engineer, Elaraby Group, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · System Administration · Engineering · Computer Engineering · MCSE · VMWare · DNS · Computer · DHCP - July 15,Entery Level,Full Time,Software Engneering 
Social Media Specialist, Ultimate Solutions Egypt, Full Time · Entry Level · 1-3 Yrs of Exp · Marketing · Social Media · Commerce · E-marketing · Media · English · Management · Marketing/PR/Advertising · Media/Journalism/Publishing - June 27,Entery Level,Full Time,Software Engneering 
Quality Control Engineer, Frank Noe Egypt, Full Time · Entry Level · 0-2 Yrs of Exp · Quality Control · Quality · Engineering · Mechanical Engineering · Production · Quality Assurance · Industrial · Mechanical · Six Sigma · Engineer - July 7,Entery Level,Full Time,Software Engneering 
HR and Office Manager, LEAP Media, Full Time · Entry Level · 1-2 Yrs of Exp · Human Resources (HR) · Microsoft Office · Business Administration · Administration · Microsoft · HR · Recruitment · English · Administration - June 13,Entery Level,Full Time,Software Engneering 
Application Support Specialist, Andalusia Group, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · C# · HTML · Science · Computer · SQL · Customer Support · Information Technology (IT) · Application Support · IT/Software Development - July 12,Entery Level,Full Time,Software Engneering 
Intranet Support SR.Engineer, Elaraby Group, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · SQL · Engineering · Computer Engineering · Computer · CSS · HTML · javaScript · IT/Software Development - July 15,Entery Level,Full Time,Software Engneering 
Mechanical Design Engineer, EGYTRAFO, Full Time · Entry Level · 1+ Yrs of Exp · Mechanical Engineering · Design · AutoCAD · Engineering · Mechanical · solid works · Creative/Design/Art · Manufacturing/Production - July 15,Entery Level,Full Time,Software Engneering 
Odoo Technical Consultant, OdooTec, Full Time · Entry Level · 1+ Yrs of Exp · odoo · python · Technical Consultant · IT · IT/Software Development · Strategy/Consulting · Engineering - Telecom/Technology - July 15,Entery Level,Full Time,Software Engneering 
Junior NOC Engineer, Xceed, Full Time · Entry Level · 0-2 Yrs of Exp · Engineering · Computer Science · Networks · DHCP · CentOS · AWS · CCNA · ITIL · Telecommunication · Communication · Customer Service · English - June 28,Entery Level,Full Time,Software Engneering 
Help Desk Specialist, Centro Global Solutions, Full Time · Work From Home · Entry Level · 1-2 Yrs of Exp · CCNA · Computer Engineering · Computer Science · Help Desk · Information Technology · DNS DHCP · Command Center · Computer · Installation - June 23,Entery Level,Full Time,Software Engneering 
Sales Engineer, Confidential, Full Time · Entry Level · 1-2 Yrs of Exp · Sales · Engineering · Sales Skills · Sales Target · English · Sales/Retail · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical - July 7,Entery Level,Full Time,Software Engneering 
QC Automation Engineer, FlairsTech, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Testing · Automation · Quality Control · Software · QC · Selenium · Automation Testing · Java · C# · HTML · Messaging Systems - June 6,Entery Level,Full Time,Software Engneering 
Robotics Instructor Steam, iSchool, Full Time · Entry Level · 0-10 Yrs of Exp · Teaching · Education · Lego · Stem · Mechanical · Robot · Robotics · Engineering · Electronics · Programming · FLL · Software · C++ · Arduino - July 27,Entery Level,Full Time,Software Engneering 
Operations Officer, Medicals International, Full Time · Entry Level · 1-2 Yrs of Exp · Operations · Management · Administration · Microsoft Office · Admin · English · Business Administration · Administration · Operations/Management - July 7,Entery Level,Full Time,Software Engneering 
Sales Executive, Confidential, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Analysis · Business · Sales Skills · Sales · Sales Target · English · Marketing · CRM · Office · Software · MS Office · Sales/Retail - July 26,Entery Level,Full Time,Software Engneering 
Java & Database Instructor / Trainer, MICA, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology · Instructor · Computer Engineering · Training · Java · Oracle SQL · IT/Software Development - June 26,Entery Level,Full Time,Software Engneering 
Social Media Specialist, New Generation International Schools, Full Time · Entry Level · 1+ Yrs of Exp · SEO · Marketing · E-marketing · Social Media · English · Marketing/PR/Advertising · Media/Journalism/Publishing - New,Entery Level,Full Time,Software Engneering 
Data Analyst, Confidential, Full Time · Work From Home · Entry Level · 1-2 Yrs of Exp · Data Analysis · Reporting · Statistics · Data Management · Computer Science · Information Technology (IT) · Microsoft Office · Analysis - June 22,Entery Level,Full Time,Software Engneering 
Junior Mechatronics Engineer, Fab-Minds, Full Time · Entry Level · 1-2 Yrs of Exp · Mechanical Engineering · Mechanical · Design · Production · Manufacturing · 3D · SolidWorks · Development · Engineering · Technical · English · CAD - June 21,Entery Level,Full Time,Software Engneering 
Online English Teacher, 04 Academy, Part Time · Contract · Work From Home · Entry Level · 1-7 Yrs of Exp · Females Only · Education · Teaching · English · Online Teaching · Teacher · English Teacher · Education/Teaching - New,Entery Level,Part Time,Software Engneering 
Technical Office Engineer, Green Line For Glass Metal Architecture, Full Time · Entry Level · 1-3 Yrs of Exp · AutoCAD · Engineering · Technical Office · Sales · Sales Engineering · Applied Arts · Arts · Microsoft Office · Sales Skills · TO · IT · Planning - July 28,Entery Level,Full Time,Software Engneering 
Site Technical Support Engineer, E-Cards, Full Time · Entry Level · 1-2 Yrs of Exp · Technical Support · help desk · IT support · Communication · Information Technology (IT) · Engineering · Computer Science · Customer Service/Support - New,Entery Level,Full Time,Software Engneering 
Junior SAP Consultant, Mediterraneo Trading, Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Information Technology (IT) · SAP Certification · SAP · Analytical skills · Computer Engineering · Computer Science · FICO · English - June 9,Entery Level,Full Time,Software Engneering 
Web Designer - UI/UX, Virtual Worker Now, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · UI UX · InDesign · Web Design · Information Technology (IT) · UI · UX · Computer Science · Adobe Illustrator · Photoshop - July 20,Entery Level,Full Time,Software Engneering 
Geomatics Engineer, Micro Engineering, Full Time · Entry Level · 0-1 Yrs of Exp · Civil Engineering · Engineering · CAD · Civil · Engineering - Construction/Civil/Architecture - July 28,Entery Level,Full Time,Software Engneering 
Book Keeper- Full Time, Options, Full Time · Entry Level · 1-3 Yrs of Exp · Accounting · Finance · Book Keeping · Commerce · Financial Analysis · Quickbooks · Accounting/Finance - June 21,Entery Level,Full Time,Software Engneering 
Industrial Engineers ( Quality Assurance ), Longman Egypt, Full Time · Entry Level · 0-3 Yrs of Exp · Engineering · Industrial Engineering · Manufacturing · Production · Troubleshooting · Industrial · Printing · Books · Packing · Applied Arts · Quality - July 11,Entery Level,Full Time,Software Engneering 
Network Engineer, Rashideen Egypt for Trade, Full Time · Entry Level · 1-3 Yrs of Exp · Networking · CCNA · CCNP · Routing · Firewalls · Switching · IP · VOIP · Network · Design · CISCO · Fortinet · Computer Science - June 16,Entery Level,Full Time,Software Engneering 
DevOps Engineer / Site Reliability Engineer -..., Jumia, Full Time · Entry Level · 1+ Yrs of Exp · Computer Science · Engineering · IT Information Technology · Site Reliability · Linux · DevOps · AWS · Python · Docker · CI/CD · English · Kafka - June 22,Entery Level,Full Time,Software Engneering 
Graphic Designer, Reedy Group, Full Time · Entry Level · 1-3 Yrs of Exp · Design · Graphic Design · Adobe Illustrator · InDesign · Photoshop · Illustrator · Graphic · Adobe Photoshop · Adobe InDesign · Creative/Design/Art - June 16,Entery Level,Full Time,Software Engneering 
